id	ATC	Laboratorio	Forma	Nombre local	País	generic_name	Vía	commercial_name	presentation
11763	A05AA P2	['BALIARDA S.A.']	['comprimido recubierto']	DIGENORFLAT 25 mg/200 mg/200 mg Gragea	['Argentina']	Dihidrocólico ácido + pancreatina + simeticona	['oral']	DIGENORFLAT	25 mg/200 mg/200 mg Gragea
11764	A07BA01	['LABORATORIOS LERSAN S.A.I.C.F.E.I.']	['comprimido']	CARBON MEDICAL LERSAN 250 mg Comp.	['Argentina']	Carbón medicinal	['oral']	CARBON MEDICAL LERSAN	250 mg Comp.
11765	N05AE03	['LUNDBECK ARGENTINA S.A.']	['comprimido recubierto']	SERDOLECT 4 mg Comp. recub.	['Argentina']	Sertindol	['oral']	SERDOLECT	4 mg Comp. recub.
11766	A11EX	['QUIMICA MONTPELLIER S.A.']	['comprimido recubierto']	MEMOREX COMPUESTO Comp. recub.	['Argentina']	Vitaminas del complejo B, otras combinaciones	['oral']	MEMOREX COMPUESTO	Comp. recub.
11767	B01AF02	['EUROFARMA ARGENTINA S.A.']	['comprimido recubierto']	PIXAR 5 mg Comp. recub.	['Argentina']	Apixaban	['oral']	PIXAR	5 mg Comp. recub.
11768	B05BA10	['FRESENIUS KABI S.A.']	['emulsión para perfusión']	SMOFKABIVEN CENTRAL SIN ELECTROLITOS Emulsión para infus.	['Argentina']	Asociaciones, sol. IV para nutrición parenteral	['intravenosa']	SMOFKABIVEN CENTRAL SIN ELECTROLITOS	Emulsión para infus.
11769	M01AB55	['LABORATORIOS TEMIS LOSTALO S.A.']	['polvo y disolvente para solución inyectable']	VIROBRON B12 NF 2,63 mg/75 mg/10 mg Polvo y disolv. para sol. iny.	['Argentina']	Diclofenaco, asociaciones	['intramuscular']	VIROBRON	B12 NF 2,63 mg/75 mg/10 mg Polvo y disolv. para sol. iny.
11770	N01BB01	['ASPEN ARGENTINA S.A.']	['solución inyectable']	DURACAINE HIPERBARICA SOLUCIÓN INYECTABLE 0,5 %	['Argentina']	Bupivacaína	['intramuscular']	DURACAINE HIPERBARICA	SOLUCIÓN INYECTABLE 0,5 %
11771	C10AA07	['LABORATORIOS TEMIS LOSTALO S.A.']	['comprimido recubierto']	NODIS 5 mg Comp. recub.	['Argentina']	Rosuvastatina	['oral']	NODIS	5 mg Comp. recub.
11772	C09DB05	['SANOFI-AVENTIS ARGENTINA S.A.']	['comprimido recubierto']	APROVASC 5 mg/300 mg Comp. recub.	['Argentina']	Irbesartán y amlodipino	['oral']	APROVASC	5 mg/300 mg Comp. recub.
11773	C10AX09	['ROEMMERS S.A.I.C.F.']	['comprimido']	IXACOR 10 mg Comp.	['Argentina']	Ezetimiba	['oral']	IXACOR	10 mg Comp.
11774	R06AX13	['BIOTENK S.A.']	['comprimido']	HISPLEX 10 mg Comp.	['Argentina']	Loratadina	['oral']	HISPLEX	10 mg Comp.
11775	N06AX16	['ROEMMERS S.A.I.C.F.']	['cápsula dura de liberación prolongada']	SESAREN XR 75 mg Cáps. LP	['Argentina']	Venlafaxina	['oral']	SESAREN XR	75 mg Cáps. LP
11776	N05AF05	['LUNDBECK ARGENTINA S.A.']	['solución inyectable']	CLOPIXOL ACUPHASE 50 mg/1 ml Sol. iny.	['Argentina']	Zuclopentixol	['intramuscular']	CLOPIXOL ACUPHASE	50 mg/1 ml Sol. iny.
11777	L01XA02	['LABORATORIO KEMEX S.A.']		CARBOPLATINO KEMEX 150 mg Polvo liof. para sol. iny.	['Argentina']	Carboplatino		CARBOPLATINO KEMEX	150 mg Polvo liof. para sol. iny.
11778	R03DC03	['LABORATORIOS BAGO S.A.']	['comprimido masticable']	LUKAST 4 mg Comp. masticable	['Argentina']	Montelukast	['oral']	LUKAST	4 mg Comp. masticable
11779	N05BA06	['IVAX ARGENTINA S.A.']	['comprimido']	SIDENAR 2,5 mg Comp.	['Argentina']	Lorazepam	['oral']	SIDENAR	2,5 mg Comp.
11780	D08AG02	['SERTEX S.A.']	['solución cutánea']	POVIBAC 10 g/100 ml Sol. tópica	['Argentina']	Povidona iodada tópica	['vía tópica']	POVIBAC	10 g/100 ml Sol. tópica
11781	A10BB01	['LABORATORIO INDUSTRIAL FARMACEUTICO S.E.']	['comprimido']	GLIBENCLAMIDA LIF 5 mg Comp.	['Argentina']	Glibenclamida	['oral']	GLIBENCLAMIDA LIF	5 mg Comp.
11782	D01AC20 P1	['ORGANON ARGENTINA S.R.L.']	['crema']	LOTRICOMB 0,5 mg/10 mg/1 g Crema	['Argentina']	Clotrimazol + betametasona	['cutáneo']	LOTRICOMB	0,5 mg/10 mg/1 g Crema
11783	L01XX24	['SERVIER ARGENTINA S.A.']	['polvo para solución inyectable y para perfusión']	ONCASPAR 750 UI/1 ml Polvo para sol. iny. o para perfus.	['Argentina']	Pegaspargasa	['intramuscular']	ONCASPAR	750 UI/1 ml Polvo para sol. iny. o para perfus.
11784	D02AX	['LABORATORIOS ANDROMACO S.A.I.C.E.I.']	['emulsión cutánea']	DERMAGLOS 250 mg/500000 UI/50 mg/100 ml Emulsión cutánea	['Argentina']	Otros emolientes y protectores	['vía tópica']	DERMAGLOS	250 mg/500000 UI/50 mg/100 ml Emulsión cutánea
11785	M01AH05	['MICROSULES ARGENTINA S A DE SERVICIOS COM IND INMB AGROPECUARIA']	['comprimido recubierto']	CRACOX 120 mg Comp. recub.	['Argentina']	Etoricoxib	['oral']	CRACOX	120 mg Comp. recub.
11786	N06AX23	['BALIARDA S.A.']	['comprimido de liberación prolongada']	DROSIX 100 100 mg Comp. recub. LP	['Argentina']	Desvenlafaxina	['oral']	DROSIX	100 100 mg Comp. recub. LP
11787	L01BC05	['HLB PHARMA GROUP S.A.']	['liofilizado para solución inyectable']	GEMCITABINA MR PHARMA 200 mg Polvo liof. para sol. iny.	['Argentina']	Gemcitabina	['intravenosa']	GEMCITABINA MR PHARMA	200 mg Polvo liof. para sol. iny.
11788	J01FA10	['LABORATORIO ELEA PHOENIX S.A.']	['polvo para suspensión oral']	CRONOPEN 200 mg/5 ml Polvo para susp. oral	['Argentina']	Azitromicina	['oral']	CRONOPEN	200 mg/5 ml Polvo para susp. oral
11789	M01AX	['LABORATORIOS BETA S.A.']	['cápsula dura']	MECANYL COMPLEX 25 mg/750 mg Cáps. dura	['Argentina']	Otros agentes antiinflamatorios y antirreumáticos no esteroideos	['oral']	MECANYL COMPLEX	25 mg/750 mg Cáps. dura
11790	R02AB P4	['LABORATORIO FECOFAR DE LA FEDERACION ARGENTINA DE COOPERATIVAS FARMACEUTICAS COOP. LTDA.']	['comprimido para chupar']	CARAMELOS ANTIBIOTICOS FECOFAR FREE 20,7 mg/1,04 mg Caramelo	['Argentina']	Tirotricina + benzocaína	['oral']	CARAMELOS ANTIBIOTICOS FECOFAR FREE	20,7 mg/1,04 mg Caramelo
11791	A10BB01	['HLB PHARMA GROUP S.A.']	['comprimido']	DISMIBEN 5 mg Comp.	['Argentina']	Glibenclamida	['oral']	DISMIBEN	5 mg Comp.
11792	N05BA06	['SOUBEIRAN CHOBET S.R.L.']	['solución inyectable']	LORAZEPAN CHOBET 4 mg/1 ml Sol. iny.	['Argentina']	Lorazepam	['intramuscular']	LORAZEPAN CHOBET	4 mg/1 ml Sol. iny.
11793	L04AX05	['ASOFARMA S.A.I.C.']	['cápsula dura']	ESGRINIL 267 mg Cáps. dura	['Argentina']	Pirfenidona	['oral']	ESGRINIL	267 mg Cáps. dura
11794	A07AA11	['SIEGFRIED S.A.']	['comprimido recubierto']	LISIBACTER 550 mg Comp. recub.	['Argentina']	Rifaximina, antiinfeccioso intestinal	['oral']	LISIBACTER	550 mg Comp. recub.
11795	M01AB15	['WUNDER PHARM S.R.L.']	['comprimido sublingual']	CALMOFAR SL 10 mg Comp. sublingual	['Argentina']	Ketorolaco	['sublingual']	CALMOFAR SL	10 mg Comp. sublingual
11796	B01AF01	['BAYER S.A.']	['comprimido recubierto']	XARELTO 20 mg Comp. recub.	['Argentina']	Rivaroxaban	['oral']	XARELTO	20 mg Comp. recub.
11797	J01CA04	['MICROSULES ARGENTINA S A DE SERVICIOS COM IND INMB AGROPECUARIA']	['suspensión oral']	NOBACTAM 500 mg/5 ml Susp. oral	['Argentina']	Amoxicilina	['oral']	NOBACTAM	500 mg/5 ml Susp. oral
11798	C10AA07	['LABORATORIO ELEA PHOENIX S.A.']	['comprimido recubierto']	LIPEX 40 mg Comp. recub.	['Argentina']	Rosuvastatina	['oral']	LIPEX	40 mg Comp. recub.
11799	C07AG02	['GADOR S.A.']	['cápsula dura de liberación prolongada']	FILTEN LP 20 mg Cáps. LP	['Argentina']	Carvedilol	['oral']	FILTEN	LP 20 mg Cáps. LP
11800	A11DB P1	['KLONAL S.R.L.']	['comprimido']	TRISEL 250 mg/250 mg/3 mg Comp.	['Argentina']	Vitamina B1 + Vitamina B6 + Vitamina B12	['oral']	TRISEL	250 mg/250 mg/3 mg Comp.
11801	M01AE01	['BIOSINTEX S.A.']	['comprimido']	IBUZIDINE COMPRIMIDO 400 mg	['Argentina']	Ibuprofeno	['oral']	IBUZIDINE	COMPRIMIDO 400 mg
11802	N02CA52 P7	['QUIMICA MONTPELLIER S.A.']	['supositorio']	MIGRAL 100 mg/1 mg/500 mg Sup.	['Argentina']	Cafeína + ergotamina + metamizol	['rectal']	MIGRAL	100 mg/1 mg/500 mg Sup.
11803	S01XA20 M4	['DENVER FARMA S.A.']	['gel oftálmico']	ALIVIALUX 2,5 mg/1 g Gel oftálmico	['Argentina']	Carbómero	['oftálmica']	ALIVIALUX	2,5 mg/1 g Gel oftálmico
11804	A01AD11 P1	['DR LAZAR Y CIA. S.A. QUIMICA E INDUSTRIAL']	['solución oral']	PYRALVEX 5 g/1 g/100 ml Sol. oral	['Argentina']	Salicílico ácido + glucósidos antraquinónicos	['oral']	PYRALVEX	5 g/1 g/100 ml Sol. oral
11805	C09DA07 P1	['LABORATORIOS BAGO S.A.']	['comprimido']	GLIOSARTAN PLUS 40 mg/12,5 mg Comp.	['Argentina']	Telmisartán + hidroclorotiazida	['oral']	GLIOSARTAN PLUS	40 mg/12,5 mg Comp.
11806	L01EX03	['BIOPROFARMA BAGO S.A.']	['comprimido recubierto']	BIALKO 200 mg Comp. recub.	['Argentina']	Pazopanib	['oral']	BIALKO	200 mg Comp. recub.
11807	C09AA02	['BALIARDA S.A.']	['comprimido']	MAXEN 10 mg Comp.	['Argentina']	Enalapril	['oral']	MAXEN	10 mg Comp.
11808	D10AF51 P1	['OXAPHARMA S.A.']	['gel cutáneo']	CLINDACUR UNO 5 g/1 g/100 g Gel dérmico	['Argentina']	Clindamicina + peróxido de benzoilo	['vía tópica']	CLINDACUR UNO	5 g/1 g/100 g Gel dérmico
11809	J05AR13	['GSK BIOPHARMA ARGENTINA S.A.']	['comprimido recubierto']	TRIUMEQ 600 mg/50 mg/300 mg Comp. recub.	['Argentina']	Lamivudina, abacavir y dolutegravir	['oral']	TRIUMEQ	600 mg/50 mg/300 mg Comp. recub.
11810	C07AG02	['LABORATORIO ELEA PHOENIX S.A.']	['cápsula dura de liberación prolongada']	VERATEN UD 20 mg Cáps. LP	['Argentina']	Carvedilol	['oral']	VERATEN UD	20 mg Cáps. LP
11811	A07AA02	['CASA RUBIO S.A.']	['comprimido']	DIPNI 500000 UI Comp.	['Argentina']	Nistatina, estomatología	['oral']	DIPNI	500000 UI Comp.
11812	L04AA10	['PFIZER S.R.L.']	['comprimido recubierto']	RAPAMUNE 2 mg Comp. recub.	['Argentina']	Sirolimús	['oral']	RAPAMUNE	2 mg Comp. recub.
11813	B05BA03 M1	['TECSOLPAR S.A.']	['solución inyectable']	SOLUCION DE DEXTROSA EN AGUA TECSOLPAR 25 g/100 ml Sol. iny.	['Argentina']	Glucosa, sol. para nutrición parenteral	['intravenosa']	SOLUCION DE DEXTROSA EN AGUA TECSOLPAR	25 g/100 ml Sol. iny.
11814	N07CA01	['LABORATORIOS CASASCO S.A.I.C.']	['comprimido']	OTEVIL 24 mg Comp.	['Argentina']	Betahistina	['oral']	OTEVIL	24 mg Comp.
11815	G02AB03	['DRAWER S.A.']	['solución inyectable']	ERGONOVINA DRAWER 0,2 mg/1 ml Sol. iny.	['Argentina']	Ergometrina	['intramuscular']	ERGONOVINA DRAWER	0,2 mg/1 ml Sol. iny.
11816	A01AB09	['JANSSEN CILAG FARMACEUTICA S.A.']	['gel bebible']	DAKTARIN 20 mg/1 g Gel oral	['Argentina']	Miconazol, estomatología	['oral']	DAKTARIN	20 mg/1 g Gel oral
11817	L02BB05	['GADOR S.A.']	['comprimido recubierto']	EXOME 60 mg Comp. recub.	['Argentina']	Apalutamida	['oral']	EXOME	60 mg Comp. recub.
11818	G04BE03	['KLONAL S.R.L.']	['comprimido masticable']	EGOMAX 50 mg Comp. masticable	['Argentina']	Sildenafilo	['oral']	EGOMAX	50 mg Comp. masticable
11819	A04AA01	['LABORATORIO VANNIER S.A.']	['comprimido recubierto']	ONDANSETRON VANNIER 8 mg Comp. recub.	['Argentina']	Ondansetrón	['oral']	ONDANSETRON VANNIER	8 mg Comp. recub.
11820	S01BA07	['BRIXEN LABS S.A.']	['colirio en suspensión']	FLUMETOL NF OFTENO 1 mg/ml Susp. oftálmica	['Argentina']	Fluorometolona oftálmica	['oftálmica']	FLUMETOL NF OFTENO	1 mg/ml Susp. oftálmica
11821	G04CA53	['LABORATORIOS CASASCO S.A.I.C.']	['comprimido de liberación prolongada']	URALOS MAX 6 mg/0,4 mg Comp. recub. LP	['Argentina']	Tamsulosina y solifenacina	['oral']	URALOS MAX	6 mg/0,4 mg Comp. recub. LP
11822	M05BX05	['EVEREX ARGENTINA S.A.']	['solución inyectable']	CRYSVITA 30 mg/ml Sol. iny.	['Argentina']	Burosumab	['subcutánea']	CRYSVITA	30 mg/ml Sol. iny.
11823	S01XA12	['BAUSCH & LOMB ARGENTINA S.R.L.']	['gel oftálmico']	RECUGEL 50 mg/1 g Gel oftálmico	['Argentina']	Dexpantenol oftálmico	['oftálmica']	RECUGEL	50 mg/1 g Gel oftálmico
11824	B02BD	['UNIVERSIDAD NACIONAL DE CORDOBA']	['liofilizado para solución inyectable']	COMPLEJO PROTROMBINICO UNC 500 UI/500 UI/400 UI/20 ml Polvo liof. para sol. iny.	['Argentina']	Factores de coagulación sanguínea	['intravenosa']	COMPLEJO PROTROMBINICO UNC	500 UI/500 UI/400 UI/20 ml Polvo liof. para sol. iny.
11825	J01CA20 P3	['LABORATORIOS BAGO S.A.']	['polvo para suspensión oral']	TRIFAMOX BRONQUIAL DUO POLVO PARA SUSPENSIÓN ORAL (0,4 g + 20 g)/100 mL	['Argentina']	Amoxicilina + ambroxol	['oral']	TRIFAMOX BRONQUIAL DUO	POLVO PARA SUSPENSIÓN ORAL (0,4 g + 20 g)/100 mL
11826	L01EH03	['MSD ARGENTINA S.R.L.']	['comprimido recubierto']	TUKYSA 150 mg Comp. recub	['Argentina']	Tucatinib	['oral']	TUKYSA	150 mg Comp. recub
11827	M03AC09	['MSD ARGENTINA S.R.L.']	['solución inyectable']	ZEMURON 50 mg/5 ml Sol. iny.	['Argentina']	Rocuronio bromuro	['intravenosa']	ZEMURON	50 mg/5 ml Sol. iny.
11828	S01CA01 P8	['NOVARTIS ARGENTINA S.A.']	['solución oftálmica']	VIGADEXA 1 mg/5 mg/1 ml Sol. oftálmica	['Argentina']	Dexametasona + moxifloxacino	['oftálmica']	VIGADEXA	1 mg/5 mg/1 ml Sol. oftálmica
11829	D01AE15	['GENOMMA LABORATORIES ARGENTINA S.A.']	['crema']	PIECIDEX 1 g/100 g Crema	['Argentina']	Terbinafina tópica	['vía tópica']	PIECIDEX	1 g/100 g Crema
11830	L01CD02	['LABORATORIO KEMEX S.A.']	['concentrado y disolvente para solución para perfusión']	DOCETAXEL KEMEX 20 mg Concentr. y disolv. para sol. para perfus.	['Argentina']	Docetaxel	['intravenosa']	DOCETAXEL KEMEX	20 mg Concentr. y disolv. para sol. para perfus.
11831	N03AX09	['LABORATORIO ELEA PHOENIX S.A.']	['comprimido dispersable']	LAMIRAX 100 mg Comp. dispersable	['Argentina']	Lamotrigina	['oral']	LAMIRAX	100 mg Comp. dispersable
11832	N06AB06	['MONTE VERDE S.A.']	['comprimido recubierto']	ATENIX 50 mg Comp. recub.	['Argentina']	Sertralina	['oral']	ATENIX	50 mg Comp. recub.
11833	N07BA01	['GLAXOSMITHKLINE ARGENTINA S.A.']	['chicle medicamentoso']	NICOTINELL COOL MINT 4 mg Chicle	['Argentina']	Nicotina	['oral']	NICOTINELL COOL MINT	4 mg Chicle
11834	N01BB02	['B BRAUN MEDICAL S.A.']	['solución inyectable']	LIDOCAINA B. BRAUN 2 g/100 ml Sol. iny.	['Argentina']	Lidocaína anestésico local	['intravenosa']	LIDOCAINA B. BRAUN	2 g/100 ml Sol. iny.
11835	L04AX05	['LABORATORIOS ASPEN S.A.']	['comprimido recubierto']	PIFENIR 200 mg Comp. recub.	['Argentina']	Pirfenidona	['oral']	PIFENIR	200 mg Comp. recub.
11836	G03GA02	['EUROFARMA ARGENTINA S.A.']	['liofilizado para solución inyectable']	LIFECELL 75 UI/75 UI/1 ml Polvo liof. para sol. iny.	['Argentina']	Gonadotrofina menopáusica humana	['intramuscular']	LIFECELL	75 UI/75 UI/1 ml Polvo liof. para sol. iny.
11837	J01FA09	['LABORATORIOS RICHET S.A.']	['polvo para suspensión oral']	CLARITROMICINA RICHET FORTE 250 mg/5 ml Polvo para susp. oral	['Argentina']	Claritromicina	['oral']	CLARITROMICINA RICHET FORTE	250 mg/5 ml Polvo para susp. oral
11838	N06DA02	['CELNOVA ARGENTINA S.A.']	['comprimido recubierto']	DONENOVA 10 mg Comp. recub.	['Argentina']	Donepezilo	['oral']	DONENOVA	10 mg Comp. recub.
11839	C09CA01	['LAFEDAR S.A.']	['comprimido recubierto']	PRESINOR 50 mg Comp. recub.	['Argentina']	Losartán	['oral']	PRESINOR	50 mg Comp. recub.
11840	N06BA09	['ELI LILLY INTERAMERICA INC. SUCURSAL ARGENTINA']	['cápsula']	STRATTERA 25 mg Cáps.	['Argentina']	Atomoxetina	['oral']	STRATTERA	25 mg Cáps.
11841	C09DX01	['LABORATORIOS CASASCO S.A.I.C.']	['comprimido recubierto']	DILCORAN PLUS D 10 mg + 25 mg + 320 mg Comp. recub.	['Argentina']	Valsartán, amlodipino e hidroclorotiazida	['oral']	DILCORAN PLUS D	10 mg + 25 mg + 320 mg Comp. recub.
11842	A05AA02	['LABORATORIO ECZANE PHARMA S.A.']	['comprimido']	URDECOLE 150 mg Comp.	['Argentina']	Ursodeoxicólico ácido	['oral']	URDECOLE	150 mg Comp.
11843	D07AC13	['PANALAB S.A. ARGENTINA']	['loción']	MOMEPLUS PLB 0,1 g/100 ml Loción tópica	['Argentina']	Mometasona tópica	['vía tópica']	MOMEPLUS PLB	0,1 g/100 ml Loción tópica
11844	D01AC01	['MICROSULES ARGENTINA S A DE SERVICIOS COM IND INMB AGROPECUARIA']	['crema dérmica']	MEDIFUNGOL 1 g/100 g Pom.	['Argentina']	Clotrimazol tópico	['cutáneo']	MEDIFUNGOL	1 g/100 g Pom.
11845	D01AC01	['BAYER S.A.']	['crema']	EMPECID 1 g/100 g Crema	['Argentina']	Clotrimazol tópico	['vía tópica']	EMPECID	1 g/100 g Crema
11846	L01EB03	['BOEHRINGER INGELHEIM S.A.']	['comprimido recubierto']	GIOTRIF 30 mg Comp. recub.	['Argentina']	Afatinib	['oral']	GIOTRIF	30 mg Comp. recub.
11847	L01CD01	['CELNOVA ARGENTINA S.A.']	['solución inyectable']	PACLINOVA 150 mg/25 ml Sol. iny.	['Argentina']	Paclitaxel	['intravenosa']	PACLINOVA	150 mg/25 ml Sol. iny.
11848	D06AX09	['SIEGFRIED S.A.']	['crema dérmica']	PALDAR 2 g/100 g Crema dérmica	['Argentina']	Mupirocina	['vía tópica']	PALDAR	2 g/100 g Crema dérmica
11849	N05AH04	['ASTRAZENECA S.A.']	['comprimido de liberación prolongada']	ETIASEL XR 150 mg Comp. recub. LP	['Argentina']	Quetiapina	['oral']	ETIASEL XR	150 mg Comp. recub. LP
11850	Rh) inmunoglobulina	['TUTEUR S.A.C.I.F.I.A.']	['solución inyectable']	KAM RHO D IM 150 mcg/1 ml Sol. iny.	['Argentina']	Anti-D	['intramuscular']	KAM RHO D IM	150 mcg/1 ml Sol. iny.
11851	J01XA01	['LABORATORIOS FABRA S.A.']	['polvo para concentrado para solución para perfusión']	VANCOMICINA FABRA 0,5 g Polvo para concentr. para sol. para infus.	['Argentina']	Vancomicina	['intravenosa']	VANCOMICINA FABRA	0,5 g Polvo para concentr. para sol. para infus.
11852	R01AA07	['LABORATORIOS EXCELENTIA S.A.']	['solución nasal']	EXPECTOSAN DESCONGESTIVO 0.1 % Sol. nasal	['Argentina']	Xilometazolina nasal	['nasal']	EXPECTOSAN DESCONGESTIVO	0.1 % Sol. nasal
11853	V07A	['LABORATORIOS PHARMAMERICAN S.R.L.']	['TE']	TE DIGESTIVO SAINT GOTTARD Té	['Argentina']	Todos los demás productos no terapéuticos	['oral']	TE DIGESTIVO SAINT GOTTARD	Té
11854	L01FX08	['BRISTOL MYERS SQUIBB ARGENTINA S.R.L.']	['polvo para concentrado para solución para perfusión']	EMPLICITI 400 mg Polvo para concentr. para sol. para infus.	['Argentina']	Elotuzumab	['subcutánea']	EMPLICITI	400 mg Polvo para concentr. para sol. para infus.
11855	A03FA01	['HLB PHARMA GROUP S.A.']	['comprimido']	TRIMPOL 10 mg Comp.	['Argentina']	Metoclopramida	['oral']	TRIMPOL	10 mg Comp.
11856	N03AG01	['LABORATORIOS BAGO S.A.']	['comprimido recubierto']	EXIBRAL 500 mg Comp. recub.	['Argentina']	Valproico ácido	['oral']	EXIBRAL	500 mg Comp. recub.
11857	A10BD02 P3	['QUIMICA MONTPELLIER S.A.']	['comprimido recubierto']	GLEMAZ MET 4 mg/1000 mg Comp. recub.	['Argentina']	Metformina + glimepirida	['oral']	GLEMAZ MET	4 mg/1000 mg Comp. recub.
11858	N06AB06	['ROSPAW S.R.L.']	['comprimido recubierto']	SERTRALINA ROSPAW 50 mg Comp. recub.	['Argentina']	Sertralina	['oral']	SERTRALINA ROSPAW	50 mg Comp. recub.
11859	M01AB05	['MICROSULES ARGENTINA S A DE SERVICIOS COM IND INMB AGROPECUARIA']	['comprimido recubierto']	DIASTONE 75 mg Comp. recub.	['Argentina']	Diclofenaco	['oral']	DIASTONE	75 mg Comp. recub.
11860	M01AC01	['LABORATORIOS FABRA S.A.']	['comprimido recubierto']	BENISAN 20 mg Comp. recub.	['Argentina']	Piroxicam	['oral']	BENISAN	20 mg Comp. recub.
11861	J01FA09	['MICROSULES ARGENTINA S A DE SERVICIOS COM IND INMB AGROPECUARIA']	['comprimido recubierto']	FINASEPT 500 mg Comp. recub.	['Argentina']	Claritromicina	['oral']	FINASEPT	500 mg Comp. recub.
11862	D05AA P1	['MEGALABS ARGENTINA S.A.U']	['solución cutánea']	MENCOGRIN 5 g/0,1 g/2 g/100 g Sol. tópica	['Argentina']	Brea hulla en asociación	['vía tópica']	MENCOGRIN	5 g/0,1 g/2 g/100 g Sol. tópica
11863	L04AA31	['LABORATORIOS ASPEN S.A.']	['comprimido recubierto']	LIBINIS 14 mg Comp. recub.	['Argentina']	Teriflunomida	['oral']	LIBINIS	14 mg Comp. recub.
11864	A12AA20 P1	['SIEGFRIED S.A.']	['comprimido efervescente']	CALCIO BASE EFERVESCENTE 350,35 mg/149,65 mg Comp. efervescente	['Argentina']	Calcio lactogluconato + calcio carbonato	['oral']	CALCIO BASE EFERVESCENTE	350,35 mg/149,65 mg Comp. efervescente
11865	V03AC03	['NOVARTIS ARGENTINA S.A.']	['comprimido recubierto']	JADENU 90 mg Comp. recub.	['Argentina']	Deferasirox	['oral']	JADENU	90 mg Comp. recub.
11866	G03AA12	['LABORATORIOS BERNABO S.A.']	['comprimido recubierto']	KALA MD 3 mg/20 mcg Comp. recub.	['Argentina']	Drospirenona y etinilestradiol	['oral']	KALA MD	3 mg/20 mcg Comp. recub.
11867	J01GB06	['LABORATORIOS FABRA S.A.']	['solución inyectable']	AMIKACINA FABRA 100 mg/2 ml Sol. iny.	['Argentina']	Amikacina	['intramuscular']	AMIKACINA FABRA	100 mg/2 ml Sol. iny.
11868	N02BE51 P42	['LABORATORIOS BAGO S.A.']	['comprimido recubierto']	DIOXAFLEX GESIC 50 mg/300 mg Comp. recub.	['Argentina']	Paracetamol + diclofenaco	['oral']	DIOXAFLEX GESIC	50 mg/300 mg Comp. recub.
11869	J02AC01	['LABORATORIOS FABRA S.A.']	['comprimido']	FLUCONAZOL FABRA 150 mg Comp.	['Argentina']	Fluconazol	['oral']	FLUCONAZOL FABRA	150 mg Comp.
11870	L01BC06	['MICROSULES ARGENTINA S A DE SERVICIOS COM IND INMB AGROPECUARIA']	['comprimido recubierto']	CAPECTAN 500 mg Comp. recub.	['Argentina']	Capecitabina	['oral']	CAPECTAN	500 mg Comp. recub.
11871	G03CA09	['IVAX ARGENTINA S.A.']	['crema vaginal']	COLPOTROPHINE 1 g/100 g Crema vaginal	['Argentina']	Promestrieno	['vaginal']	COLPOTROPHINE	1 g/100 g Crema vaginal
11872	L01XX27	['LABORATORIO VARIFARMA S.A.']	['concentrado para solución para perfusión']	VARITRINOX 10 mg/10 ml Concentr. para sol. para perfus.	['Argentina']	Trióxido de arsénico	['intravenosa']	VARITRINOX	10 mg/10 ml Concentr. para sol. para perfus.
11873	A10AE06	['NOVO NORDISK PHARMA ARGENTINA S.A.']	['solución inyectable en pluma precargada']	TRESIBA 100 U/1 ml Sol. iny. en pluma precargada	['Argentina']	Insulina degludec	['subcutánea']	TRESIBA	100 U/1 ml Sol. iny. en pluma precargada
11874	C02KX01	['LABORATORIOS BAGO S.A.']	['comprimido recubierto']	BOSENTAL 125 125 mg Comp. recub.	['Argentina']	Bosentán	['oral']	BOSENTAL	125 125 mg Comp. recub.
11875	N02AA01	['SOUBEIRAN CHOBET S.R.L.']	['solución inyectable']	NEOCALMANS 10 mg/1 ml Sol. iny.	['Argentina']	Morfina	['intravenosa']	NEOCALMANS	10 mg/1 ml Sol. iny.
11876	N07BB04	['SOUBEIRAN CHOBET S.R.L.']	['comprimido']	REVEZ 50 mg Comp.	['Argentina']	Naltrexona	['oral']	REVEZ	50 mg Comp.
11877	A06AX05	['ROSSMORE PHARMA S.A.']	['comprimido recubierto']	DOSNE 1 mg Comp. recub.	['Argentina']	Prucaloprida	['oral']	DOSNE	1 mg Comp. recub.
11878	M01AB15	['SAVANT PHARM S.A.']	['comprimido recubierto']	DUPRAC 20 mg Comp. recub.	['Argentina']	Ketorolaco	['oral']	DUPRAC	20 mg Comp. recub.
11879	M02AC	['LABORATORIO DICOFAR SRL']	['aceite']	ACEITE ESMERALDA MOONE 3,83 g/3,9 g/1,5 g/100 g Aceite	['Argentina']	Preparados con derivados del ácido salicílico	['vía tópica']	ACEITE ESMERALDA MOONE	3,83 g/3,9 g/1,5 g/100 g Aceite
11880	C09CA07	['LABORATORIOS BAGO S.A.']	['comprimido']	GLIOSARTAN 40 mg Comp.	['Argentina']	Telmisartán	['oral']	GLIOSARTAN	40 mg Comp.
11881	J05AX09	['GSK BIOPHARMA ARGENTINA S.A.']	['comprimido recubierto']	CELSENTRI 300 mg Comp. recub.	['Argentina']	Maraviroc	['oral']	CELSENTRI	300 mg Comp. recub.
11882	J01XB01	['LABORATORIO LKM S.A.']	['polvo para aerosol y solución inyectable']	TOLISCRIN 2 2000000 UI Polvo para aerosol y sol. iny.	['Argentina']	Colistina	['intravenosa']	TOLISCRIN	2 2000000 UI Polvo para aerosol y sol. iny.
